date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:02:16	289/289	---M--	200	added ('OK')	image/svg+xml	etag:%22121-664b51dd-489af4d8bb1942eb;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/pm.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/pm.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:17	445/445	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bd-664b51e6-e763d3f65457c1be;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vc.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vc.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:18	687/687	---M-Z	200	added ('OK')	image/svg+xml	etag:%222af-664b51e7-76c3fbceb7bf7e2;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ws.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ws.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:20	15930/15930	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3a-664b51e1-56ee1734f651a802;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sm.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sm.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:21	913/913	---M-Z	200	added ('OK')	image/svg+xml	etag:%22391-664b51e1-3e729d24378a81f9;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/st.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/st.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:22	10286/10286	---M-Z	200	added ('OK')	image/svg+xml	etag:%22282e-664b51df-be0de1596cde1b37;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sa.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sa.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:24	228/228	---M--	200	added ('OK')	image/svg+xml	etag:%22e4-664b51cc-5568f2439e7d8451;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb-sct.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb-sct.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:25	421/421	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a5-664b51e1-616e6f72542d2988;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sn.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sn.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:30	187227/187227	---M-Z	200	added ('OK')	image/svg+xml	etag:%222db5b-664b51de-2c35f7b551642b2d;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/rs.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/rs.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:32	317/317	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213d-664b51df-451264fd1ef5d687;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sc.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sc.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:33	272/272	---M--	200	added ('OK')	image/svg+xml	etag:%22110-664b51e1-9474a6802e10c13f;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sl.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sl.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:34	883/883	---M-Z	200	added ('OK')	image/svg+xml	etag:%22373-664b51e0-6e1c5c78398465d1;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sg.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sg.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:35	13273/13273	---M-Z	200	added ('OK')	image/svg+xml	etag:%2233d9-664b51e2-b90bd07632f849a6;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sx.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sx.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:36	1200/1200	---M-Z	200	added ('OK')	image/svg+xml	etag:%224b0-664b51e0-bbe3ddac5e5797ca;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sk.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sk.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:38	2051/2051	---M-Z	200	added ('OK')	image/svg+xml	etag:%22803-664b51e0-df58a58716172fd5;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/si.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/si.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:39	944/944	---M-Z	200	added ('OK')	image/svg+xml	etag:%223b0-664b51df-a0269c8b96865fe9;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sb.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sb.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:40	488/488	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e8-664b51e1-67d16a81b7da26cb;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/so.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/so.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:41	863/863	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235f-664b51e8-91b075b6848069d4;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/za.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/za.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:43	32959/32959	---M-Z	200	added ('OK')	image/svg+xml	etag:%2280bf-664b51cf-e3f350a0cc0ccb0a;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gs.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gs.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:44	1031/1031	---M-Z	200	added ('OK')	image/svg+xml	etag:%22407-664b51d4-e0ea43e219b3adbc;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/kr.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/kr.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:46	383/383	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217f-664b51e1-b08713aa86ca31a1;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ss.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ss.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:48	91815/91815	---M-Z	200	added ('OK')	image/svg+xml	etag:%22166a7-664b51ca-48b59b3dad0df692;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/es.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/es.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:50	11323/11323	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c3b-664b51d5-23cd0f5d6141c737;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/lk.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/lk.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:51	552/552	---M-Z	200	added ('OK')	image/svg+xml	etag:%22228-664b51de-7bfb716e9fc40b99;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ps.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ps.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:52	488/488	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e8-664b51df-f4c1f533ca9acaf5;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sd.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sd.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:53	312/312	---M-Z	200	added ('OK')	image/svg+xml	etag:%22138-664b51e1-a6062824324e1e0b;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sr.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sr.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:54	318/318	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213e-664b51e0-158a59268cd1e8b7;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sj.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sj.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:55	4789/4789	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212b5-664b51e2-32ea3c3efa8a8c73;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sz.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sz.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:56	213/213	---M--	200	added ('OK')	image/svg+xml	etag:%22d5-664b51e0-546a695b466dc07d;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/se.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/se.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:58	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%22122-664b51c6-800ffa58b12af313;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ch.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ch.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:02:59	306/306	---M-Z	200	added ('OK')	image/svg+xml	etag:%22132-664b51e2-ef6912ad77351807;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sy.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/sy.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:00	2493/2493	---M-Z	200	added ('OK')	image/svg+xml	etag:%229bd-664b51e5-caca93ea02f77dea;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tw.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tw.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:01	1824/1824	---M-Z	200	added ('OK')	image/svg+xml	etag:%22720-664b51e3-570d1ed081c44fb2;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tj.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tj.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:02	540/540	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221c-664b51e5-babe7c4c2c9067b1;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tz.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tz.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:03	284/284	---M--	200	added ('OK')	image/svg+xml	etag:%2211c-664b51e3-c1f4bfd71bda3b33;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/th.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/th.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:04	594/594	---M-Z	200	added ('OK')	image/svg+xml	etag:%22252-664b51e4-25ded445186906a9;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tl.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tl.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:06	719/719	---M-Z	200	added ('OK')	image/svg+xml	etag:%222cf-664b51e3-8274dbb5baef15ba;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tg.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tg.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:07	782/782	---M-Z	200	added ('OK')	image/svg+xml	etag:%2230e-664b51e3-c32fe635aae8231f;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tk.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tk.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:08	352/352	---M-Z	200	added ('OK')	image/svg+xml	etag:%22160-664b51e4-62e9269f51ee7f8;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/to.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/to.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:09	312/312	---M-Z	200	added ('OK')	image/svg+xml	etag:%22138-664b51e4-c56e955b79845e38;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tt.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tt.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:10	746/746	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ea-664b51e4-e63e6767c5053cba;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tn.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tn.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:11	550/550	---M-Z	200	added ('OK')	image/svg+xml	etag:%22226-664b51e4-ab5d2cd8fdddd68;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tr.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tr.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:13	32190/32190	---M-Z	200	added ('OK')	image/svg+xml	etag:%227dbe-664b51e4-9cfa30dc15e7bf40;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tm.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tm.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:14	7143/7143	---M-Z	200	added ('OK')	image/svg+xml	etag:%221be7-664b51e2-c871f4840c8da93d;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tc.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tc.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:15	1427/1427	---M-Z	200	added ('OK')	image/svg+xml	etag:%22593-664b51e5-416b23da8317c406;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tv.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/tv.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:17	3947/3947	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f6b-664b51e5-8bc8a7a71b4268e9;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ug.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ug.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:18	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%22e8-664b51e5-415d1756e488795f;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ua.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ua.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:19	251/251	---M--	200	added ('OK')	image/svg+xml	etag:%22fb-664b51bf-f9593410ddf917ae;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ae.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ae.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:20	535/535	---M-Z	200	added ('OK')	image/svg+xml	etag:%22217-664b51cc-90b866a02ac73cca;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:21	4514/4514	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211a2-664b51e5-34b484bc59be92bb;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/um.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/um.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:22	4424/4424	---M-Z	200	added ('OK')	image/svg+xml	etag:%221148-664b51e5-b0975c3c4bf328bf;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/us.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/us.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:24	1715/1715	---M-Z	200	added ('OK')	image/svg+xml	etag:%226b3-664b51e6-96d13f3bf20dd4a2;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/uy.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/uy.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:25	1450/1450	---M-Z	200	added ('OK')	image/svg+xml	etag:%225aa-664b51e6-557bfc3e742e65cf;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/uz.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/uz.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:26	2124/2124	---M-Z	200	added ('OK')	image/svg+xml	etag:%2284c-664b51e7-1d52b8759ca5259a;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vu.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vu.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:27	1164/1164	---M-Z	200	added ('OK')	image/svg+xml	etag:%2248c-664b51e6-f3423e394ba4ec37;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ve.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ve.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:28	485/485	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e5-664b51e7-d38892c49d7e4b1d;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vn.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vn.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:30	10725/10725	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229e5-664b51e6-368e27fcb61c92ee;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vg.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vg.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:31	8748/8748	---M-Z	200	added ('OK')	image/svg+xml	etag:%22222c-664b51e7-68890d53940001ee;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vi.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/vi.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:33	9178/9178	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223da-664b51cc-e07e03b8bf82a7d1;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb-wls.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/gb-wls.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:34	289/289	---M--	200	added ('OK')	image/svg+xml	etag:%22121-664b51e7-460471b88ae38853;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/wf.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/wf.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:35	784/784	---M-Z	200	added ('OK')	image/svg+xml	etag:%22310-664b51ca-c0475f590f6468f5;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/eh.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/eh.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:36	272/272	---M--	200	added ('OK')	image/svg+xml	etag:%22110-664b51e8-8b2e84e169f055c0;;;%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ye.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/ye.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:37	5499/5499	---M-Z	200	added ('OK')	image/svg+xml	etag:%22157b-664b51e8-415edf0db05c4ca6;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/zm.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/zm.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:39	6777/6777	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a79-664b51e8-b4a86f993165ded0;gz%22	https://pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/zw.svg	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/assets/images/flags/4x3/zw.svg	(from https://pixelwibes.in/templates/hotelair/html/docs/flag-icon.html)
03:03:40	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-a16dfd1945f9b685;gz%22	https://pixelwibes.in/templates/hotelair/html/docs/5.1/forms/checks-radios/	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/docs/5.1/forms/checks-radios/index.html	(from https://pixelwibes.in/templates/hotelair/html/docs/buttons.html)
03:03:41	18795/18795	---M-Z	200	added ('OK')	application/javascript	etag:W/%22496b-DsfKR3i6PMtNGxaICUcgg0++ntM%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js	(from https://pixelwibes.in/templates/hotelair/html/docs/popovers.html)
03:03:43	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-a16dfd1945f9b685;gz%22	https://pixelwibes.in/templates/hotelair/html/docs/GET	C:/Users/ADMIN/Desktop/New%20folder%20(2)/fe/pixelwibes.in/templates/hotelair/html/docs/GET.1dd.delayed	(from https://pixelwibes.in/templates/hotelair/html/assets/bundles/prism.bundle.js)
